#Table1
ra,z
323.3743,0.08872287
336.40036,0.08872315
338.28024,0.08872427
333.77973,0.08873554
336.3814,0.08874509
236.45943,0.08876021
23.171389,0.08877417
338.5275,0.08879709
28.106989,0.08881208
206.12215,0.08881444
206.16311,0.08886261
46.61285,0.08890352
237.97469,0.088929
0.61694822,0.08894648
191.74454,0.08896293
25.510831,0.08897498
227.77163,0.08898971
194.85662,0.08899119
336.96039,0.08899629
206.41102,0.08901249
354.24664,0.08902643
27.862104,0.08902733
227.79484,0.08904006
333.90961,0.08905617
333.83072,0.08906767
28.405467,0.08907015
323.30927,0.08907257
336.53763,0.08909723
193.73689,0.08909807
336.52179,0.08909857
336.77282,0.0890993
354.00383,0.08909932
27.612928,0.08910361
0.55238272,0.08910637
150.25609,0.08911609
237.97354,0.08912047
333.21735,0.08914839
337.57387,0.08917163
334.0968,0.08917174
323.86904,0.08918636
0.616177209999989,0.08918694
153.4968,0.08919188
143.92472,0.08920299
333.26091,0.08920535
206.84154,0.08921171
28.311644,0.08922081
338.50986,0.08923432
206.184,0.08923479
335.79459,0.08923814
7.3370359,0.08924272
227.83469,0.08925036
48.587916,0.08928367
143.83521,0.08931868
192.27885,0.089351
18.708582,0.08935243
232.18193,0.08935886
18.431518,0.08938048
339.9414,0.08938081
45.394498,0.08938678
45.322629,0.08939811
205.97267,0.08940142
227.86804,0.08940618
205.54995,0.08941559
0.75492287,0.08943391
191.91509,0.08943774
238.46392,0.0894393
333.35427,0.08948487
206.30298,0.08948699
338.53565,0.08950045
311.03528,0.08951311
354.16746,0.08953133
191.95457,0.08953245
18.651387,0.08957459
227.81688,0.08957516
19.137912,0.0895794
335.99524,0.08958541
38.452502,0.08960871
189.49757,0.08963352
238.24976,0.08963996
20.628898,0.08964733
0.76305401,0.08965839
0.80674892,0.08965972
232.2162,0.08967015
333.33734,0.08967152
19.110571,0.08967508
0.74410484,0.08970538
20.508545,0.08971386
348.46584,0.08972525
312.66104,0.08973125
12.46736,0.08974307
18.920301,0.08975019
227.75092,0.08976085
333.30414,0.08976988
28.742189,0.08977203
19.049893,0.08978585
189.50157,0.08979167
333.92204,0.0897923
336.01355,0.08979324
336.80098,0.08979417
143.64907,0.08979589
337.29858,0.08981252
333.29803,0.08983016
19.062194,0.08983116
144.11027,0.0898395
150.37774,0.089852
18.868137,0.08985326
196.5492,0.08986749
18.875801,0.08988868
0.75224485,0.08992134
242.82935,0.08993423
206.42625,0.08993941
333.40103,0.08994024
227.83018,0.08994181
227.93233,0.08996672
153.42155,0.08998737
206.19004,0.09000984
145.39609,0.09001952
0.67174068,0.09002297
227.16267,0.09005448
191.54032,0.09006014
191.7107,0.09006874
336.59027,0.09008189
324.59464,0.09008932
150.297,0.09008988
19.871094,0.09009204
206.30196,0.09010056
0.73839383,0.09010144
139.62603,0.0901179
143.25982,0.09014682
167.23668,0.09014694
227.31311,0.09015784
145.34744,0.09017077
338.51898,0.09017377
336.69859,0.09019023
354.47814,0.09020283
328.73228,0.09020318
333.75916,0.09020466
333.26589,0.09022852
3.3136815,0.09023543
333.76005,0.0902455
333.35245,0.09024777
333.47938,0.09025957
227.66027,0.09026965
143.72839,0.09027317
45.349237,0.09027743
19.079901,0.0902872
143.04256,0.09029733
333.23886,0.09029825
153.51676,0.09031056
19.204173,0.09032616
20.139102,0.09033017
144.63462,0.09035105
227.87727,0.09036797
345.28155,0.09036854
153.49609,0.09037467
144.32949,0.09037521
336.76456,0.0903777
328.73254,0.09039281
175.54393,0.09039737
144.05087,0.09040929
328.79709,0.09042037
168.32126,0.09044226
27.300429,0.09044888
19.595939,0.09045609
0.81206575,0.09045625
227.67755,0.09046254
353.07923,0.09046548
143.68428,0.09048052
333.25214,0.09049561
189.21414,0.09052185
0.734275,0.09052292
323.54239,0.09052636
145.44549,0.09053612
343.21756,0.09053765
18.996702,0.09054206
123.50206,0.09054547
228.47963,0.09055538
18.921137,0.09055721
341.59011,0.09055897
227.81681,0.09056308
323.55029,0.09056533
336.86203,0.09057013
19.382404,0.09058814
19.858772,0.0905885
227.82996,0.0906063
144.67877,0.09061022
338.57106,0.09061842
249.81377,0.09063613
145.03961,0.09063879
227.88349,0.09064735
188.31862,0.09066042
188.05899,0.09066118
196.80941,0.09068614
27.257748,0.09069681
19.941234,0.09070334
144.83988,0.09070437
249.75042,0.09071125
336.36094,0.09071173
27.472711,0.09071244
336.77701,0.09072583
189.27131,0.09073129
53.862014,0.09073242
329.25569,0.09073465
338.51086,0.09073731
191.92702,0.09074408
336.76548,0.09075011
189.24495,0.09075079
236.44329,0.09075226
339.67822,0.0907533
348.63577,0.09077987
143.83942,0.09079871
227.6043,0.09080637
323.53214,0.0908123
338.55076,0.09081637
336.87439,0.09083974
206.46812,0.0908413
329.63353,0.09085309
336.92386,0.0908618
144.4802,0.09087355
145.42694,0.09087794
167.25283,0.09088492
0.707394,0.09089411
53.663383,0.09090165
53.771646,0.09093077
0.99216309,0.09095359
336.4285,0.09098376
145.8774,0.09099656
0.727167,0.09100311
54.114639,0.09103141
145.34432,0.09103485
36.473629,0.09103511
145.0554,0.09104358
336.35702,0.09104677
333.31586,0.09105201
19.910152,0.09106293
153.59726,0.09110466
335.15415,0.09110828
227.8508,0.09110881
315.41031,0.09112699
229.22185,0.09114926
347.53168,0.09116802
189.91188,0.09117445
14.552176,0.09119065
329.27109,0.09119309
343.16923,0.09119678
191.70407,0.09121236
206.20259,0.09121478
342.64603,0.09121992
53.861275,0.09123602
227.83314,0.0912402
27.281652,0.09124073
188.12872,0.09125175
324.48263,0.09125559
20.472694,0.09129534
237.77817,0.09129854
334.59418,0.09131656
2.139674,0.09132101
328.7193,0.09132136
146.2278,0.09139155
146.3678,0.09140073
333.34512,0.09140331
21.599034,0.09141488
19.054992,0.0914149
324.70435,0.09141904
146.61292,0.09141952
191.74571,0.09143047
343.08805,0.09144559
167.36089,0.09145387
150.14725,0.0914688
27.409701,0.09147631
27.307041,0.09148839
323.99493,0.09148947
229.22228,0.09149539
150.17211,0.09150206
333.3418,0.09150692
2.3389647,0.09152766
153.45199,0.0915454
153.38089,0.0915474
146.61674,0.09155164
146.16234,0.09155686
334.55652,0.09156212
221.80136,0.09157574
36.475612,0.09161889
227.77826,0.09163646
227.88602,0.09163896
229.64572,0.09167638
153.49923,0.09169753
27.258087,0.091736
32.988659,0.09178955
16.656945,0.09179958
237.60653,0.09181442
227.86065,0.09181501
4.176512,0.09183373
227.15416,0.09183737
188.31995,0.09184092
167.55919,0.09187973
227.34181,0.09188654
332.78879,0.09188984
143.84577,0.09189583
191.88397,0.09190496
320.00153,0.09192713
150.29559,0.09193879
341.60758,0.09194923
228.14372,0.09196259
33.102243,0.09196867
152.34279,0.09199307
150.29487,0.09199978
355.29031,0.09200278
149.55992,0.09200749
234.5962,0.09201457
188.35875,0.09203969
341.58472,0.09204953
27.240704,0.09206589
355.17851,0.09207343
227.82076,0.09209466
54.113495,0.09210897
146.60806,0.09212417
150.36748,0.09214547
52.146856,0.09214839
245.61217,0.09215603
227.81451,0.09217229
227.91677,0.09220388
332.19775,0.09222876
334.13258,0.09224471
167.54081,0.09229732
48.262005,0.0922983
153.38532,0.0922997
167.52351,0.09230521
153.47304,0.09231967
1.4674899,0.09234181
319.59683,0.09238095
319.18988,0.09238856
150.25565,0.09239345
227.96467,0.09243222
192.11041,0.09245767
319.84533,0.09246249
227.90022,0.09247426
315.42824,0.09247612
319.59757,0.09248603
312.33038,0.09248648
320.46957,0.0924968
153.45898,0.09250414
187.81654,0.0925059
245.60189,0.0925086
331.99513,0.09251334
227.77346,0.09252898
227.78924,0.09253101
245.31161,0.09262061
354.99561,0.09262874
229.07024,0.09264626
318.96445,0.092719
331.75595,0.09272683
153.32383,0.09273113
176.23768,0.09274735
154.00826,0.09275647
154.72089,0.09276595
147.79347,0.0927944
147.43912,0.09281362
137.79056,0.09286426
227.6115,0.09287232
227.79677,0.09288285
354.8424,0.09288627
153.53221,0.09289638
153.37605,0.09289724
319.18433,0.09291249
218.10825,0.09292184
154.87239,0.092938
227.85637,0.09294794
31.467089,0.0929656
31.232042,0.09297469
167.53524,0.09297878
354.59029,0.09297936
187.6396,0.09300815
228.03966,0.09300869
218.24516,0.0930243
150.84964,0.09303447
336.90533,0.09304553
319.19263,0.09306683
150.73828,0.09307487
318.96582,0.09307713
31.979596,0.09309898
8.2774377,0.09311439
318.09708,0.09311546
147.38902,0.09311803
167.54192,0.09313559
227.91085,0.09314261
227.55917,0.09316146
191.90822,0.0931983
355.42288,0.09320433
153.78731,0.09325997
20.815528,0.09330602
20.588164,0.09332639
20.732334,0.0933964
161.10396,0.09341592
333.13931,0.09344303
197.74794,0.09347291
240.3968,0.0934734
162.66286,0.09347618
157.74175,0.0935001
33.383494,0.09350399
17.427857,0.09351338
17.674392,0.09352044
157.55676,0.0935319
17.554351,0.09354552
170.56905,0.09355371
191.81429,0.09359889
48.19229,0.09359974
354.79809,0.09361131
153.96079,0.09362039
232.14868,0.09366371
136.80457,0.09368297
219.97467,0.09368339
245.48443,0.09369624
217.95138,0.09370075
321.63558,0.09370466
161.12279,0.09374776
181.11135,0.09375275
136.8144,0.09376051
152.06119,0.09377767
313.72345,0.09381456
154.00391,0.09383581
180.53398,0.09384583
58.627899,0.09384748
332.56683,0.09385582
322.6894,0.09386768
20.66459,0.09387484
331.47488,0.09388258
20.38226,0.0938895
191.96846,0.09391362
136.72337,0.09394513
327.85373,0.09396039
17.553282,0.09396558
331.30884,0.09396866
157.22543,0.09401862
20.598539,0.09402635
354.66436,0.09403292
21.646667,0.09403945
153.32616,0.09405381
156.15962,0.09406938
151.39388,0.09408178
180.17048,0.09409562
176.27909,0.09409565
227.83085,0.09411468
237.20109,0.09411608
163.01341,0.09413385
338.30313,0.0941428
335.71945,0.09415174
137.0429,0.09415352
137.03856,0.09421887
48.212296,0.09422056
175.55613,0.09422436
21.693756,0.0942248
151.43234,0.09423019
20.802697,0.09423632
136.81838,0.0942414
152.15982,0.09425534
322.56802,0.0942661
332.7939,0.09428027
13.530018,0.09430058
154.10014,0.09431144
22.152249,0.09431646
227.73323,0.09432598
232.18314,0.09432624
152.71822,0.09432878
162.92506,0.09434957
158.23706,0.09436746
161.28784,0.09437066
16.75672,0.09437779
196.80382,0.09438194
335.79315,0.09440108
157.7624,0.09441278
335.84909,0.09442226
155.91802,0.094426
154.11385,0.09443147
331.47919,0.094472
354.67119,0.0944922
157.30327,0.09450503
326.88265,0.09454215
154.79938,0.09454246
332.19031,0.09454397
201.41342,0.09455201
235.16062,0.09455565
235.40944,0.09455867
23.088887,0.09456737
20.886578,0.09457052
238.7096,0.09457536
227.34896,0.09458064
315.57403,0.09461567
157.23437,0.09467486
316.42286,0.09467757
227.94998,0.09467976
354.80978,0.09468905
335.79276,0.09471902
313.49825,0.09472285
335.86002,0.09474865
159.90146,0.0947874
227.76897,0.09482107
227.28313,0.09482193
197.75676,0.09482279
316.36737,0.09482984
154.09699,0.09483113
160.64101,0.09483168
157.09278,0.09483831
327.6691,0.09483881
170.5297,0.09486281
162.89577,0.0948671
315.98811,0.0948716
159.04552,0.09488087
23.061031,0.09488568
332.79969,0.09489126
334.38547,0.0948915
136.83579,0.09489857
180.15704,0.09491483
150.22709,0.09491993
316.37341,0.094923
159.76787,0.09496621
157.41687,0.09498288
21.705775,0.09499656
20.507161,0.09504302
152.35484,0.09504843
332.27856,0.09505207
153.32359,0.09506433
20.595169,0.09507434
327.86682,0.09507693
150.30311,0.09508175
197.42192,0.09509806
168.61871,0.09509862
151.95845,0.09510874
332.79495,0.09511078
234.03494,0.09511729
21.70767,0.09511811
177.16529,0.09513659
154.4035,0.09514278
157.22136,0.09515768
4.8192352,0.0951846
227.84452,0.09521055
234.72028,0.09521729
159.81831,0.09523287
177.44094,0.09523961
33.024345,0.09525591
236.46332,0.09528672
345.62978,0.09528998
201.46921,0.0952963
235.188,0.0952988
160.77378,0.09530569
197.57332,0.09533191
183.08136,0.09535623
152.43263,0.09537001
235.11341,0.0953708
175.09729,0.09537298
167.83219,0.09538817
152.22441,0.09544029
20.723458,0.09544417
166.1185,0.09544819
152.28951,0.09546287
334.52289,0.09547125
356.24904,0.09550968
152.14895,0.09551072
165.50618,0.09551127
152.12083,0.09551515
324.0423,0.09555157
175.16052,0.09556801
31.972359,0.0955871
152.25668,0.09560979
213.03447,0.09563775
28.824777,0.095647
152.0812,0.09566018
227.01923,0.09567934
154.41148,0.09569109
177.21995,0.09569182
227.11953,0.0956944
152.23456,0.09571173
213.01666,0.09571958
154.39617,0.09572376
152.09942,0.09573063
33.036231,0.09573569
153.34916,0.09574398
197.77015,0.09577402
152.22999,0.0957908
309.82419,0.09580446
15.708509,0.09581472
237.2022,0.09583841
152.28181,0.09584015
336.83585,0.09584235
32.05679,0.09584451
20.598009,0.09585193
152.22146,0.09585194
152.3817,0.09588677
356.45806,0.09588882
20.635633,0.09589975
316.94814,0.09590494
153.42598,0.09594639
333.44618,0.09595298
152.28035,0.09595944
152.72193,0.09596719
333.74957,0.09598199
153.33621,0.09598833
152.25922,0.09599313
156.68762,0.09603637
21.98509,0.0960484
197.7629,0.09608272
153.35704,0.09612146
153.28866,0.09612693
152.03836,0.09613377
169.47203,0.09613471
336.7979,0.09614496
153.44213,0.09616243
336.40326,0.09616717
197.75512,0.09618144
356.11304,0.09618302
356.55181,0.09619862
200.16585,0.0962227
156.3269,0.09622965
346.63746,0.0962313
156.28448,0.09625829
319.06073,0.09628341
336.31808,0.09628711
156.12847,0.09629153
327.86462,0.09630543
237.24978,0.09637943
152.56724,0.09642068
177.06639,0.09642926
132.19579,0.09643447
227.48161,0.09647438
328.75396,0.09650011
152.38803,0.09656405
49.047843,0.09660863
332.21375,0.09662323
131.94238,0.09666598
155.91646,0.09668781
49.404467,0.09669449
159.16721,0.09670122
356.95478,0.09673959
46.712272,0.09674999
21.972581,0.09675897
197.72735,0.09676105
156.81434,0.09679725
159.02403,0.0968341
3.3801701,0.0968689
203.5844,0.09687453
355.7969,0.09694508
158.80254,0.09695305
214.82711,0.09695716
246.10473,0.09698931
335.69382,0.09699342
237.19144,0.09707473
197.76743,0.09708039
214.73234,0.09709498
336.00355,0.09711339
24.409496,0.09714943
197.70396,0.09715686
335.81832,0.09717656
152.59255,0.0971982
214.80302,0.0972009
193.10112,0.09721424
315.20668,0.09721955
14.571605,0.09723073
132.1767,0.09728534
153.51742,0.09730428
249.94126,0.09731424
334.74524,0.09732943
332.10867,0.09740184
315.15607,0.09752421
156.79945,0.09754699
39.048489,0.09755603
237.19357,0.09757847
55.714936,0.09758579
181.96592,0.09763657
334.54677,0.09763911
150.09161,0.09765661
335.95615,0.09765728
357.4069,0.09767234
145.68939,0.09768173
156.7288,0.09770888
203.19839,0.09771052
312.57924,0.09773511
145.70313,0.09775161
336.36994,0.09777441
22.072346,0.09779397
169.15194,0.09781546
202.15267,0.09782708
336.37779,0.09784643
332.05225,0.097857
21.985386,0.09788251
202.04554,0.09796132
314.15149,0.09797334
312.42782,0.09799398
237.25694,0.09801673
334.54797,0.09802108
3.0787286,0.09803996
156.57559,0.09804756
196.57171,0.09805194
317.80505,0.09806319
198.36879,0.09806354
174.43959,0.09808942
312.33231,0.09809233
237.21482,0.09813379
47.85468,0.09813796
3.2253512,0.09813885
169.50734,0.09816986
202.20854,0.09817744
312.38531,0.09822261
35.673272,0.09822653
334.74896,0.09822802
330.40012,0.09823287
169.13249,0.09824301
357.55781,0.09825411
330.42211,0.0982587
330.4396,0.09826557
170.22147,0.0982829
145.70269,0.09832241
224.66797,0.09833206
35.428177,0.09833845
312.53229,0.09843516
358.16643,0.09844057
331.9537,0.09846669
167.13923,0.09856287
156.66956,0.0985629
156.81631,0.09857899
11.384761,0.09858473
224.645,0.09864474
178.4996,0.0986926
170.42128,0.09869838
228.89504,0.09869839
199.11226,0.09879459
228.88363,0.09879823
358.09001,0.09880637
324.07687,0.09881495
26.281325,0.09882214
324.48566,0.09885599
47.468514,0.0988655
8.35904599999998,0.09887746
237.22579,0.09890157
182.13943,0.0989296
193.54619,0.09893443
330.51952,0.09894744
357.87492,0.09896925
9.0359938,0.09899896
170.43819,0.09905367
168.26832,0.09907108
330.47514,0.0991292
357.17712,0.09913092
358.02163,0.0991433
155.81878,0.09915552
3.326472,0.09916373
222.92087,0.09925046
312.53967,0.0992617
26.284287,0.09928637
217.88508,0.09929449
330.44073,0.0993138
150.22856,0.09931388
201.93482,0.09934151
225.00981,0.09935137
182.47477,0.09937217
317.01293,0.09939397
222.99871,0.09942516
0.5581566,0.09945738
222.93268,0.09953947
330.4755,0.09954078
182.44482,0.09955168
167.95317,0.09955864
169.08978,0.09957927
323.46045,0.09957953
358.85554,0.09958076
330.50601,0.09961551
182.04878,0.09962659
169.62846,0.09963868
169.34261,0.09964518
168.44143,0.09965934
13.379572,0.09966304
222.91688,0.09970358
170.22501,0.09974582
169.68083,0.09982391
52.315319,0.0998543
182.21871,0.09987013
357.50745,0.09996697
312.50922,0.09999227
168.23803,0.1000257
357.7449,0.1000519
24.861636,0.1000609
126.79013,0.1000992
51.925512,0.1001092
169.11936,0.1001468
168.54129,0.1001532
33.728342,0.1001817
33.557276,0.1001851
57.961323,0.1001939
357.7518,0.1001961
214.62679,0.1001999
357.8319,0.1002379
183.86436,0.1002423
168.20935,0.1002445
133.02566,0.100263
51.850809,0.1002707
51.887971,0.1003199
205.27786,0.1003253
183.8518,0.1003518
25.661874,0.1003537
13.243963,0.100371
170.64969,0.1003787
344.31969,0.1004329
34.432203,0.1005504
223.34929,0.1005636
171.08693,0.1005673
169.47185,0.1005874
33.694698,0.1006265
182.10417,0.1006806
330.14214,0.1007606
47.284538,0.1007861
12.961451,0.1007964
330.10379,0.1007965
202.21045,0.1008041
169.136,0.1008167
136.94863,0.1008211
221.69689,0.1008259
169.05337,0.1008497
329.18304,0.1008872
2.0481472,0.1009383
204.97219,0.1009769
12.986585,0.1009917
330.21371,0.1010258
25.666607,0.1010304
161.22563,0.1011228
33.575215,0.1011564
170.18433,0.1011736
12.850991,0.101226
33.766453,0.1012404
33.74564,0.1012477
33.54282,0.1012636
51.886674,0.1012654
30.430571,0.1012715
322.72812,0.1013335
30.674245,0.101349
34.282339,0.1013694
131.2099,0.1013738
170.21878,0.1013788
141.24394,0.1013881
322.73297,0.1013978
309.63757,0.1014078
328.87036,0.1014396
168.74069,0.1014597
170.10074,0.1014759
33.933462,0.1014777
51.95686,0.1014892
204.99849,0.101529
350.62696,0.1015449
130.52164,0.1015723
170.21031,0.1015744
35.55125,0.10158
140.76865,0.1015889
221.69157,0.1016539
216.27811,0.1016662
233.47423,0.1016942
33.481541,0.1016949
316.13501,0.1017007
207.51977,0.1017352
350.62314,0.1017362
29.998266,0.1017394
170.33139,0.1017761
1.6509272,0.1017769
327.13602,0.1018002
2.5541116,0.1018025
28.852308,0.1018413
57.51901,0.1018711
170.09977,0.1018786
327.15694,0.1019327
170.35875,0.1019333
20.335,0.1020246
215.23622,0.1020441
51.432897,0.1020587
170.23281,0.1020833
2.6660227,0.1021093
205.53453,0.1021335
216.39723,0.1021386
2.5620529,0.1021969
224.32079,0.1022841
57.518429,0.1023005
220.69349,0.1023165
207.4974,0.1023286
170.30942,0.1023767
1.9844786,0.1023956
238.66412,0.102413
359.42868,0.1024185
340.11527,0.1024198
220.50537,0.1024686
2.5509601,0.1024876
5.434557,0.1025059
169.40889,0.102526
27.977203,0.1025299
27.872055,0.1025305
171.49266,0.1025379
55.664425,0.1026217
45.090638,0.1026289
45.061474,0.1026569
169.87243,0.1026829
21.529522,0.1027285
359.72023,0.1027306
336.80024,0.1027355
2.7522051,0.1027372
171.76199,0.1027581
28.028202,0.1028148
28.132905,0.1028674
153.56648,0.1028836
46.613205,0.1029852
169.34527,0.1029983
239.6525,0.1030128
315.80547,0.103036
185.72813,0.10305
169.65084,0.1030785
208.02228,0.1031368
16.710357,0.1031477
9.1238767,0.1032022
181.15392,0.1032288
17.298462,0.1032551
217.4505,0.1032647
3.143484,0.1032667
33.368347,0.1032997
220.69012,0.1033131
327.21247,0.1033192
217.52048,0.1033513
21.474291,0.1033693
169.85673,0.1033758
156.55778,0.1033773
163.76352,0.1033775
45.316732,0.1033891
359.84813,0.1034024
21.502312,0.1034098
36.673989,0.1034589
171.52811,0.1034606
216.21087,0.1034952
47.163707,0.1035186
47.169197,0.1035296
148.69239,0.103538
3.4677605,0.1035464
20.045812,0.1035925
351.40947,0.1036183
21.523317,0.1036441
8.3304475,0.1036588
351.32721,0.1037243
134.44287,0.1037328
21.490346,0.1037497
3.385309,0.103754
20.040131,0.1037586
350.48471,0.1037622
20.046739,0.1037648
351.21105,0.1037893
19.756582,0.10381
220.12494,0.103839
3.4183913,0.1038408
169.96143,0.1038553
3.3757319,0.1038889
21.540743,0.1039039
21.55142,0.1039294
3.557745,0.1039686
219.69809,0.1039815
213.64962,0.1039916
312.92743,0.1040037
181.50809,0.1040627
181.53695,0.1040689
3.3662897,0.1040777
353.50398,0.1040876
20.481518,0.1041054
3.3474664,0.1041251
323.96095,0.1041348
141.88308,0.1041691
3.7010495,0.1041925
41.846706,0.1042091
351.08417,0.1042106
323.94773,0.1042661
323.36759,0.1042766
51.754147,0.1042954
33.142199,0.1042985
154.12171,0.1043095
312.90302,0.1043327
21.188243,0.1043492
20.109412,0.1043663
176.59144,0.1043842
324.72355,0.1043995
3.8580689,0.1044069
21.404318,0.1044126
46.829485,0.1044306
351.34741,0.1044559
323.44525,0.1044559
340.5585,0.1044654
239.46293,0.1044691
19.667606,0.1044703
325.4165,0.1045053
326.10818,0.1045313
228.9328,0.1045468
19.878425,0.104596
19.845383,0.1046435
208.57004,0.1046619
52.061342,0.1046703
32.373283,0.1047095
340.56244,0.104733
19.899506,0.1047333
16.820351,0.1047711
326.30063,0.104781
156.55765,0.1047823
347.91466,0.1047843
21.550369,0.1048385
21.252255,0.1048652
21.726272,0.1048817
4.940463,0.1048984
312.97159,0.1049112
25.449131,0.1049258
312.86518,0.1050012
171.20788,0.1050105
51.908171,0.105057
19.455935,0.1050637
171.48743,0.105118
219.74734,0.1051675
47.173042,0.1051679
21.235928,0.1051723
4.68669690000002,0.1052283
2.3254099,0.1052472
219.67924,0.105263
21.289683,0.1052663
219.764,0.1052694
219.33698,0.1052876
312.92484,0.105313
5.2489556,0.105334
4.9509243,0.1053399
34.919394,0.1053645
347.47079,0.1053646
19.811148,0.1053763
219.31746,0.1053974
4.9511195,0.1054037
19.496187,0.105411
351.40002,0.1054483
23.90369,0.1054505
150.23622,0.1054762
4.9282009,0.1054799
211.28705,0.1055094
312.89465,0.1055215
219.08713,0.1055708
19.490572,0.1056117
224.18539,0.1056167
2.2947567,0.10565
347.26476,0.1056988
19.126587,0.1057438
4.914742,0.1057464
21.231408,0.1057668
330.79253,0.10578
181.12743,0.1057941
179.45578,0.1058079
0.16853039,0.1058151
349.58528,0.1058182
311.46304,0.1058308
0.262181279999993,0.1058341
312.9811,0.1058482
46.626391,0.105866
312.94133,0.1058719
21.540512,0.1058806
5.702699,0.1059041
161.97373,0.1059044
0.18823,0.105909
4.874259,0.1059127
347.07003,0.1059241
174.56865,0.1059405
23.587648,0.1059471
179.58688,0.10595
219.63428,0.1059663
15.36271,0.1059732
242.46116,0.105981
30.524382,0.1059943
342.74422,0.1060149
242.48906,0.1060524
330.8739,0.1060916
243.25402,0.1061048
47.235461,0.1061056
5.4774241,0.1061085
133.95424,0.106112
20.071924,0.106114
31.96114,0.106115
0.19305001,0.1061169
312.95319,0.106132
177.05965,0.106133
179.00328,0.1061513
341.2202,0.1061637
47.324055,0.1061637
19.30984,0.1061706
46.678688,0.1061711
19.746815,0.1061791
48.105309,0.1061824
46.682934,0.1061906
330.93268,0.1062005
133.68651,0.1062381
242.68937,0.1062625
176.97175,0.1062639
48.099864,0.1062706
185.85552,0.1062806
312.95944,0.1062991
178.70022,0.1063259
5.71732429999997,0.1063311
342.82042,0.1063328
313.32031,0.1063429
15.26977,0.1063647
47.253391,0.1063795
242.68076,0.1063814
239.05824,0.1063979
5.2955066,0.106398
328.04807,0.1064023
8.6551901,0.1064082
224.16381,0.1064087
314.07617,0.1064538
180.06102,0.1064584
48.068398,0.1064833
200.67599,0.1064921
57.003418,0.1065261
41.896821,0.1065682
49.270065,0.106584
0.159568,0.1066115
48.358658,0.1066196
212.75598,0.1066315
18.89634,0.1066338
44.977637,0.1066378
19.08518,0.1066459
19.445208,0.1066507
178.70241,0.1066616
179.11645,0.1066857
179.64015,0.1066886
49.844467,0.1067045
9.94424800000002,0.1067152
46.537088,0.1067169
19.480619,0.106717
8.3941091,0.1067182
312.94979,0.1067415
162.22342,0.1067451
49.091697,0.1067464
312.76633,0.1067493
0.537653,0.1067592
49.828083,0.1067614
321.1582,0.1067714
8.8422817,0.1067753
5.5555769,0.1067937
6.5349269,0.1068002
312.94717,0.1068067
242.99958,0.1068113
9.9508371,0.1068206
0.18888016,0.1068412
36.17364,0.1068452
19.116663,0.1068605
312.85193,0.1068633
46.645971,0.1068823
47.442345,0.1068928
5.7177234,0.1068965
41.915216,0.1069041
8.7271243,0.1069119
6.5372426,0.1069132
48.084999,0.1069206
19.460354,0.106926
0.20809647,0.1069387
312.84311,0.1069526
18.815634,0.1069568
0.715032,0.1069782
184.22158,0.1069861
313.32337,0.1069955
179.59552,0.1070096
312.82842,0.1070209
48.010057,0.107048
313.39181,0.1070481
185.26755,0.1070803
242.98323,0.1070815
313.02437,0.107085
48.089401,0.1070854
36.07369,0.1070884
163.59018,0.1071623
50.98901,0.1071705
178.72145,0.1071759
46.762061,0.1071866
312.75186,0.1071962
191.78748,0.1072007
341.21278,0.1072125
178.99215,0.1072191
313.22446,0.1072194
57.99914,0.1072198
185.37936,0.1072231
46.303421,0.1072461
346.5404,0.1072483
48.06955,0.107252
179.60327,0.1072874
46.723851,0.1072906
179.45683,0.1072953
51.140128,0.1073104
157.20192,0.1073147
47.936558,0.1073204
179.40305,0.1073451
15.213226,0.1073472
191.83026,0.1073536
46.732864,0.1073846
47.126563,0.1073889
46.785949,0.1074047
4.317575,0.1074085
0.37669799,0.1074159
5.86731,0.1074212
163.7177,0.1074267
242.65559,0.1074278
46.664867,0.1074382
175.7439,0.1074432
47.961063,0.1074684
47.100742,0.1074925
209.18829,0.1075018
1.1718246,0.1075148
179.40646,0.1075168
47.21026,0.1075234
188.97428,0.1075322
133.72332,0.1075497
338.21486,0.1075516
56.089178,0.1075615
312.9242,0.1075881
47.190643,0.1075918
344.43646,0.1075937
344.29657,0.1076025
344.99906,0.1076307
19.075965,0.1076638
238.8364,0.1076789
312.90924,0.107683
312.87934,0.1076831
15.337872,0.1076845
312.99084,0.1077153
169.36357,0.1077188
329.43796,0.1077218
191.8522,0.1077466
5.9003836,0.1077468
4.342571,0.1077598
47.325165,0.1077655
47.512205,0.1077656
46.83851,0.1077833
15.36088,0.1077855
344.8637,0.1077935
312.89989,0.1078084
47.629924,0.1078169
183.30728,0.1078592
133.86031,0.1078848
3.1195928,0.1079061
46.568336,0.1079476
312.93497,0.1079589
329.33899,0.1079629
46.984533,0.1079704
46.546902,0.1079919
4.0239568,0.1079942
192.4468,0.1080061
164.02272,0.1080172
46.600777,0.1080537
53.937473,0.1080581
217.50765,0.1080651
56.037239,0.1080799
180.21664,0.1080858
51.57329,0.1080909
199.35804,0.1080921
42.466617,0.1081052
179.92817,0.1081091
163.53621,0.108132
4.0090072,0.1081589
244.33087,0.1081634
15.36586,0.1081667
10.964682,0.1081802
7.772775,0.1081823
46.589739,0.1081864
190.68021,0.1081871
329.10854,0.1081923
3.13106,0.1082022
238.85462,0.1082025
311.22995,0.1082303
339.27424,0.108268
325.07942,0.1082709
344.8904,0.1082714
201.01948,0.1082944
