#Table1
ra,dec,z
2.66863969999997,-7.6187271,0.001274258
9.85014239999998,-2.3026466,0.00127428
141.64806,1.0604606,0.001274305
185.70474,48.19254,0.00127435
133.08545,64.495102,0.001274432
224.63731,4.8556496,0.001274433
132.13859,0.51041407,0.001274515
326.41878,0.48748751,0.001274534
226.71899,2.668698,0.001274541
129.95762,12.07456,0.001274564
147.69873,0.039705968,0.001274595
124.34059,1.7419616,0.001274628
17.177972,-6.9353401,0.001274855
127.37734,31.057027,0.001274875
136.50681,19.452665,0.001274924
134.49449,-1.2785904,0.001274936
320.79687,0.30472555,0.001274968
229.28899,10.685336,0.001275114
133.31235,12.266471,0.001275339
143.38564,18.654444,0.001275428
148.65647,-1.3132875,0.001275436
321.70181,0.89210442,0.001275488
171.90162,16.479224,0.001275622
350.84593,-1.094933,0.00127575
145.51021,-1.4411717,0.001275798
191.01095,-7.334143,0.001275802
164.99173,-0.60849769,0.001276025
237.92336,56.392949,0.00127605
191.09846,-2.5345374,0.001276061
262.17984,37.017362,0.001276178
219.29417,32.86464,0.001276306
160.08119,-1.5424796,0.00127632
163.22671,59.373051,0.001276377
185.45193,45.428162,0.001276384
132.57262,6.2590057,0.001276459
315.59478,75.459723,0.001276589
123.40603,32.582701,0.001276593
334.3684,29.005342,0.001276714
139.85453,15.052119,0.001276746
210.15538,7.1941063,0.001276935
118.43781,29.01414,0.001276953
114.76353,19.204723,0.001276979
206.49039,7.1680324,0.001276982
350.3446,27.169086,0.001277395
357.4466,8.9062684,0.001277417
133.09262,4.0105703,0.001277431
117.66195,41.296224,0.001277552
242.93907,11.575828,0.001277564
1.9218707,23.593514,0.001277649
230.08666,26.307258,0.00127765
127.32901,14.956525,0.001277789
171.69225,58.799562,0.001277825
142.69366,19.912306,0.001277876
347.32097,28.778587,0.001277901
327.5815,-0.955967,0.001277909
126.48251,7.215954,0.001277918
335.09722,21.66106,0.001278043
126.2537,31.636436,0.001278138
169.00742,30.945086,0.001278206
124.63052,28.578174,0.001278248
127.90276,14.868972,0.001278301
153.69063,1.1328313,0.00127836
337.4626,8.2439887,0.00127843
159.06874,27.539064,0.001278481
351.81447,27.79309,0.001278791
149.23887,2.6001938,0.001278799
136.25401,22.067627,0.001278998
181.14764,22.860773,0.00127906
122.92282,-0.753926,0.001279113
178.33595,4.4171149,0.001279127
30.446395,22.594843,0.00127925
150.4453,55.478602,0.001279267
155.62994,36.320852,0.001279289
137.66831,1.9151162,0.00127931
156.01782,8.723834,0.001279502
150.89876,14.394655,0.001279811
153.77164,21.449886,0.00127985
188.15561,16.924158,0.001279988
215.0012,29.896009,0.001280077
116.15018,16.996207,0.001280121
21.306025,27.296565,0.001280255
169.72697,-12.621259,0.001280299
122.08668,45.90172,0.001280324
191.93112,18.480385,0.001280362
140.75428,15.202137,0.00128047
313.96542,0.66073531,0.001280598
122.45844,17.205487,0.001280733
178.92156,7.9402259,0.001280762
141.92746,40.97028,0.001280876
139.81031,21.804129,0.001280889
236.46459,9.6055676,0.001281171
121.8602,37.176437,0.00128122
3.29317170000002,2.6938123,0.001281507
177.55125,47.426149,0.00128151
133.88213,2.689674,0.001281836
141.39813,1.7041092,0.001281877
238.25135,24.446038,0.001281883
259.86703,39.710159,0.001282017
133.23401,7.1506271,0.001282091
30.405617,-6.293841,0.001282107
340.20794,-3.0186631,0.001282111
150.20212,42.283327,0.001282164
176.40975,-0.83428961,0.00128225
154.48629,38.05644,0.001282341
121.20107,6.142054,0.001282519
27.267509,-3.1118038,0.001282577
156.07702,9.6426785,0.001282587
121.71167,29.606922,0.001282678
329.02182,-0.78817654,0.001282918
214.43804,-2.3343994,0.001282955
130.96937,6.3963335,0.001283396
130.01723,12.530134,0.001283718
138.25508,10.127305,0.001283958
175.80098,64.624227,0.001284091
325.81906,10.264753,0.001284232
222.08262,47.939672,0.001284243
223.76397,46.654201,0.001284375
187.98298,12.174043,0.001284503
5.88609539999999,2.1373498,0.001284672
158.27992,29.749133,0.001284695
358.47182,24.626167,0.001284704
184.70152,47.16479,0.001284874
138.0208,12.072356,0.001284936
252.38418,50.718556,0.001284984
262.34326,25.978242,0.001285011
10.67023,9.8863782,0.001285083
121.49739,-7.745979,0.00128532
335.18696,-0.967041,0.001285451
172.19348,-1.2395366,0.001285598
128.45862,25.717119,0.00128563
158.91488,59.128063,0.001285955
138.12335,44.327655,0.001285987
121.07943,53.08203,0.001286252
168.39616,4.2591408,0.001286272
148.94821,0.081536,0.001286286
34.862704,-5.7404393,0.001286606
143.67678,29.775944,0.001286987
169.1301,-11.052873,0.001287088
116.61271,18.184107,0.001287379
121.1046,9.0276336,0.001287405
138.80639,0.86548312,0.001287475
177.72063,0.40086837,0.001287595
152.7011,-1.0844147,0.001287596
150.98159,7.3285483,0.001287608
136.27724,23.142623,0.001287624
238.91548,51.710068,0.001287653
253.17001,43.239915,0.001288024
141.93241,14.433329,0.001288036
162.05939,-0.953641,0.001288085
169.5973,10.624791,0.001288929
171.43011,-1.384098,0.001289082
190.36562,-7.751459,0.001289084
128.13371,-4.993664,0.001289101
182.98307,0.14900987,0.001289111
215.84337,-1.1798056,0.001289871
18.965299,29.010644,0.001290002
167.96938,-2.4940653,0.00129002
25.296647,26.696653,0.00129031
166.27252,13.303908,0.001290421
194.52747,-2.4492431,0.001290454
204.27011,41.542613,0.001290522
168.45556,-16.423749,0.001290598
1.770919,28.351177,0.001290611
167.34314,-15.547388,0.001290677
120.61965,14.49412,0.001290745
58.613639,-5.218017,0.001290826
142.2172,1.5817176,0.001290903
126.43292,3.878411,0.001291062
150.55313,-2.2282016,0.001291113
180.84173,-3.4484278,0.001291432
165.40639,1.7489822,0.001291739
64.466034,16.326562,0.001291786
171.34387,-0.95585346,0.001291886
225.42061,51.857848,0.001292507
21.822854,-0.55871069,0.00129252
3.4372338,26.819268,0.001292644
191.74635,36.470113,0.001292685
52.548237,1.03344,0.001293142
123.76274,2.2395818,0.001293172
121.11147,19.130261,0.0012933
162.40004,1.147636,0.001293695
187.50145,7.9298397,0.001293724
323.05635,1.2340754,0.001293928
115.1433,21.007327,0.001294054
174.92456,27.119532,0.001294233
146.16088,7.8404123,0.001294824
161.39003,8.6748327,0.001295069
180.90705,21.346488,0.001295109
151.9939,-0.0048407834,0.001295174
134.23941,-0.24257154,0.001295343
231.24388,48.985244,0.001296136
124.09743,-7.387192,0.00129624
328.98836,11.676676,0.001296435
172.98764,0.404052,0.001298141
174.33701,-1.4210194,0.001298803
135.40946,17.161887,0.001298909
162.47918,10.534053,0.001299222
137.29019,14.752646,0.001299468
26.924976,30.836241,0.001300147
35.928177,0.95508353,0.001300463
169.71371,-0.60361476,0.001300537
155.18509,4.0439376,0.001301298
144.25187,61.523314,0.001301528
130.48096,4.5915995,0.001301838
145.32941,19.613976,0.001302366
170.685,8.7427464,0.001302378
193.27491,14.455659,0.00130256
188.48355,10.578075,0.00130272
143.12644,25.870702,0.001302743
149.05277,2.338598,0.001302874
152.11635,-2.0610216,0.001303459
170.05558,24.399088,0.001304185
71.522691,-6.67869,0.001304513
204.65627,37.93303,0.001304671
116.2934,20.750089,0.001304735
152.93642,-0.70598142,0.001304992
259.29722,29.672374,0.001305246
160.70395,3.565393,0.001305542
182.20547,7.6352479,0.001305618
180.83738,-0.63626806,0.001305716
212.02399,47.545303,0.001305966
185.49842,1.9472318,0.001306421
134.51046,7.517809,0.001306469
118.74652,0.054369624,0.001306739
153.11414,2.6905222,0.001307225
137.90575,27.328267,0.001307238
188.10412,0.055457241,0.001307905
167.79777,9.177747,0.001307915
127.89148,-4.806597,0.001308006
167.76664,19.919079,0.001308252
14.930945,11.497686,0.001308392
163.02174,0.83392859,0.00130851
136.65406,26.213769,0.001308536
151.5272,-0.78463429,0.001308896
136.76958,2.2578863,0.001309069
161.17917,-2.9364149,0.001309322
173.02969,-8.449264,0.001309572
175.93953,-0.14961565,0.001309574
153.11904,19.044626,0.001309679
115.22366,17.844865,0.00130968
149.46783,14.691892,0.001310585
128.2881,-4.89187,0.001310638
155.06919,-2.3494715,0.001310903
14.359293,-2.4816191,0.001311385
156.9476,0.24006085,0.001312029
118.38142,18.339793,0.001312349
184.01807,1.0769733,0.001312404
163.05911,0.663523,0.001312661
137.37569,23.14761,0.001313624
139.03332,16.007459,0.0013138
148.49203,7.943969,0.001313824
358.95574,36.486865,0.001313835
55.859934,-6.27869,0.001313844
171.28715,48.175971,0.001314397
162.21775,0.260702,0.001314895
160.44416,-2.056031,0.001315101
183.81723,13.475104,0.00131536
150.87557,7.7154154,0.001315803
125.51067,-0.069261,0.001316035
337.49994,-3.284608,0.001316335
156.42568,7.815165,0.001316614
168.27611,-0.36748952,0.001316787
145.1817,-0.87679348,0.001316919
142.35722,3.0732337,0.001317481
152.73747,19.713878,0.001317746
244.37166,24.338083,0.001318134
179.05538,-0.047762911,0.001318323
202.13018,49.627185,0.001318324
140.43616,5.7666365,0.001318603
140.16657,7.2982416,0.001318908
165.58455,44.158216,0.001318952
164.57507,7.4642035,0.001319866
132.70748,7.072128,0.001320567
181.54801,14.926698,0.001320718
188.42606,7.7831493,0.001320812
191.36541,-7.87421,0.001321499
126.73701,6.5711965,0.001321574
169.83287,9.8920021,0.001322057
237.51134,19.50841,0.001322129
246.89525,50.299172,0.001322131
134.36049,3.929904,0.001322695
246.85041,46.977698,0.001322821
190.94325,0.42637361,0.001323316
145.01774,41.692042,0.00132343
176.06784,12.672147,0.001323628
148.51042,5.3711379,0.001324581
184.51392,-0.57690979,0.001324716
123.05659,-8.389881,0.001324997
159.36076,-2.6963012,0.001325057
164.70641,13.764577,0.001325236
178.42332,34.592573,0.001325243
134.64755,3.696481,0.001325775
156.19378,8.871743,0.001326159
156.05586,-3.2579042,0.001326577
182.52237,39.406184,0.001327155
132.72314,28.995547,0.001327261
126.76587,-4.663785,0.001327364
27.789489,23.723211,0.001327767
127.22979,14.825926,0.001327903
151.91747,2.0721889,0.001328375
185.01625,8.7970713,0.001328428
75.070091,-2.814636,0.001329483
186.69726,36.479389,0.001329631
131.95498,18.504413,0.001329728
149.93118,13.78249,0.001329775
137.03042,28.051318,0.00133028
147.81218,26.201841,0.001330695
140.59921,-1.1685394,0.001331061
146.51256,9.3603186,0.001331808
186.58286,15.053684,0.001332161
157.64476,0.30780064,0.001332167
216.01948,8.9155075,0.001332238
180.26078,13.54582,0.001332313
11.307835,14.380051,0.001332496
204.59551,-3.0915145,0.001332503
161.75118,-2.7556586,0.001332506
169.44093,10.226102,0.001333116
140.48968,51.00833,0.00133348
149.16977,17.926229,0.001333776
146.87726,1.0540055,0.001334656
26.785869,25.270462,0.001335811
132.13638,5.335704,0.00133629
202.96407,37.465218,0.001336401
174.45683,-1.076218,0.001336662
148.24807,-0.092444748,0.001336749
233.85157,4.0741255,0.00133675
63.493883,6.080423,0.001336967
133.87325,6.172548,0.001337384
152.57845,30.341158,0.001337412
129.72414,5.7557897,0.00133749
237.23167,55.919241,0.001337617
169.71278,-11.519714,0.001338325
201.47423,11.826724,0.001338328
166.41616,10.723416,0.0013386
187.77264,-2.6773063,0.001338766
149.8759,4.7789581,0.001339068
145.62403,-2.2526743,0.001340144
186.15778,3.6764853,0.001340227
149.67247,12.690325,0.001341067
159.05843,12.460724,0.001341169
184.54614,46.916854,0.00134124
132.84603,6.246245,0.001341706
329.06282,17.00758,0.001341857
130.36202,58.816719,0.001342051
126.2522,-0.644411,0.001342336
141.82627,6.807461,0.001342368
149.35882,-1.7599519,0.001342414
223.73281,51.219754,0.001342782
132.80048,27.880044,0.001343021
127.77199,8.295593,0.001343229
186.38073,33.593738,0.001343345
152.27479,12.33224,0.00134346
186.06832,-1.5220819,0.001343478
157.72703,0.50217656,0.001343774
113.42316,43.896599,0.001344055
154.24088,4.4936328,0.001344083
167.41456,-15.006525,0.001345227
172.67502,-6.693076,0.001345849
172.7359,-1.6405702,0.001345989
185.45266,29.665913,0.001346345
15.97502,3.1779163,0.001346923
47.007911,-0.016490066,0.001347051
178.68987,16.434617,0.001347226
161.67423,-0.30406188,0.001348677
113.13669,21.126453,0.001348993
135.0091,22.5889,0.001349095
162.28521,0.720073,0.001349771
169.65649,66.249727,0.001350575
138.20791,-2.6501807,0.001350944
351.6049,35.110338,0.001351283
142.19826,0.61021347,0.001351558
164.38101,2.66012,0.001351745
132.79939,28.905909,0.001352443
174.68484,14.998991,0.001352686
167.126,-15.471795,0.001352998
134.15831,24.766905,0.001353013
149.76642,1.8408923,0.001353579
152.08913,-1.5174533,0.001353903
167.60656,-1.6211881,0.001354228
139.99496,0.054821876,0.00135439
156.27525,12.006203,0.001354601
198.04606,44.03344,0.001355922
163.08346,0.93454044,0.001356732
119.6291,28.513533,0.001357383
129.57891,6.6341951,0.001357457
166.1115,3.4994282,0.001357623
157.40276,8.299653,0.001357993
130.02447,2.1723436,0.001358249
136.64312,-0.7873278,0.001358523
176.32573,7.0535316,0.001358722
133.14286,14.630908,0.001358797
122.97826,-8.681529,0.001359356
139.09716,12.659531,0.001359568
161.38663,4.5856993,0.001360338
141.36177,7.998301,0.00136098
123.31615,0.149239,0.001361116
239.61456,0.3171938,0.001361302
145.63601,0.38193614,0.001361871
220.21074,18.484539,0.00136188
117.57373,46.623148,0.001362065
135.02675,3.996281,0.001362141
171.68416,0.94545914,0.001362524
139.46695,7.7422248,0.001362677
127.61509,46.337221,0.001362791
171.99994,6.9507613,0.001363408
171.33264,2.0121659,0.001363523
171.97979,-1.1164342,0.001364566
181.76089,0.737216,0.001364772
132.6754,31.518868,0.001364923
127.37444,-4.138155,0.001364955
72.283097,-0.14525631,0.001365353
123.40428,-0.551309,0.001365435
126.37035,16.505482,0.001365547
150.97497,10.135341,0.001365907
164.70905,0.23590028,0.00136657
122.8047,-7.697223,0.001366607
141.52357,28.900978,0.001366902
203.51381,47.906393,0.001367282
141.9818,-0.26932232,0.001367488
325.34862,4.0638997,0.001367753
117.01685,21.868475,0.001369167
190.99049,5.2133046,0.001369558
181.86626,-0.577905,0.001369942
190.79168,1.8658138,0.001370568
123.19068,53.995175,0.001370747
187.65053,-0.19962197,0.001371014
29.096001,-8.497605,0.001371165
143.93698,-0.86612697,0.001371561
318.32348,-1.0097742,0.001371952
12.612422,28.822145,0.00137352
122.78015,0.328066,0.001373556
175.61538,9.6040806,0.001373932
217.8315,29.592143,0.00137422
127.16227,11.397631,0.001374318
4.93387369999999,30.400198,0.001374586
173.15178,55.044158,0.001374725
162.59771,-0.851886,0.001374988
166.2248,-16.226104,0.001375501
161.96968,-2.0326587,0.0013756
149.77302,30.566398,0.001375706
216.64983,7.4150616,0.001375839
150.88745,1.7356119,0.001376009
189.90715,-3.112818,0.001376094
163.32911,0.40057,0.00137612
192.438,7.3110228,0.001376205
184.3917,22.54015,0.001376477
144.54036,8.4771239,0.001377131
173.40373,4.758949,0.001377165
151.80117,21.01612,0.001377396
127.17705,-4.908088,0.001377707
143.46712,18.863952,0.00137915
242.30857,30.273917,0.001379753
152.23057,0.86543286,0.001379847
167.34383,-2.0872438,0.001380355
191.45404,-8.510145,0.001380484
148.16316,24.149894,0.001381235
173.35557,-0.827899,0.001381275
133.58802,25.174919,0.001381305
120.72576,7.185677,0.001381775
124.13558,20.950123,0.00138219
182.66707,52.716918,0.001382504
69.251018,25.778359,0.001382506
167.23215,30.356928,0.001382506
157.79859,31.907306,0.001382506
21.503879,22.294319,0.001382506
25.401303,-6.5488123,0.001382698
351.32599,1.8607376,0.001383148
178.69955,16.753906,0.001383318
175.97852,8.1378427,0.001384256
10.698878,3.3959055,0.001384682
183.56952,-1.1052564,0.00138471
22.853039,31.299629,0.001384723
172.46706,-7.453414,0.001384789
172.19803,0.16402214,0.001385055
135.75271,-0.26300396,0.001385736
185.98452,0.858669,0.00138602
248.10292,35.107365,0.001386225
127.68154,-5.180952,0.001386545
16.382593,34.771637,0.001386553
189.87146,14.693269,0.001386638
173.2747,0.130186,0.001387573
121.70181,6.0955692,0.001387667
242.74108,10.761108,0.001387988
189.34039,38.744931,0.001388111
129.43692,24.270862,0.00138823
194.84966,54.813833,0.001388394
189.82086,0.35892517,0.001388411
179.47577,56.637972,0.001388681
196.196,52.169651,0.001389052
151.1994,10.016849,0.001389165
151.30773,0.006118,0.00138932
126.66987,-4.238641,0.001389354
146.05141,-1.8647938,0.001389373
336.74575,10.694533,0.001389853
167.26429,-17.627803,0.00139
120.81197,6.180017,0.001390133
122.20807,6.0750928,0.001390347
170.33359,-10.703734,0.001390382
142.28761,33.16992,0.001390713
175.4022,38.603297,0.001390846
71.739652,25.010308,0.001390876
158.07936,17.472079,0.001390967
151.1098,0.60318,0.001391011
189.95809,19.392717,0.001391122
193.31147,13.914154,0.001391501
161.17966,38.598867,0.00139161
194.13791,10.257975,0.001392111
156.84355,32.689476,0.001392314
162.4264,0.094203,0.001392519
130.13719,-0.080280048,0.001392727
157.15847,-1.5314995,0.001392927
180.94504,20.867294,0.001392984
154.67093,32.23582,0.001393785
191.92979,13.977548,0.001394081
157.20089,35.33007,0.00139495
199.30361,-1.7452455,0.00139527
125.08156,19.903933,0.001395511
359.97092,9.7957483,0.001395913
155.16006,6.2833253,0.001396275
29.370061,14.920503,0.001396569
152.92853,-2.5506012,0.001397183
147.76957,-2.2361475,0.001397587
167.98369,2.1117892,0.001398213
198.90142,41.893381,0.001398326
1.69213109999998,30.213877,0.001398567
127.41919,-3.722789,0.001399157
128.00555,-2.957849,0.001399427
126.7115,1.8302357,0.001399706
151.98813,13.972898,0.001400062
159.75794,48.812359,0.001400098
163.80534,3.1306925,0.001400167
132.79925,27.880583,0.001400495
148.70279,-1.6478976,0.001401054
150.4431,-0.50167256,0.001401635
188.13496,8.045261,0.001402162
134.03119,-1.1294609,0.00140246
215.67688,13.62809,0.00140284
212.97112,22.980201,0.001402965
155.99983,13.38396,0.00140334
117.08283,30.807222,0.001404159
138.55484,25.592331,0.001404186
329.18608,11.903645,0.001404508
120.0557,6.447051,0.001405304
124.18367,-1.218021,0.001405622
346.43632,34.121769,0.001405679
165.95026,-16.860874,0.001405686
226.21548,5.3613437,0.001406037
122.69285,-0.461377,0.001406611
150.16789,-1.857961,0.001406966
212.48822,53.737634,0.001407166
171.78801,-0.23785385,0.001407924
167.2664,-16.128678,0.001407927
136.32547,36.893838,0.001408116
124.86746,-0.11830982,0.001408244
187.21792,42.177795,0.00140849
140.4936,50.988208,0.001408617
150.65977,-0.721146,0.001408997
9.31734820000003,-4.9212482,0.001411512
131.07257,28.075018,0.001411597
139.57729,-1.6068586,0.001411956
180.47026,13.518899,0.001412782
161.19217,0.086145,0.001413514
150.69667,9.998459,0.00141409
235.82727,15.854419,0.001414101
156.44893,49.90897,0.001414286
122.75442,20.986887,0.001414769
131.28633,6.302291,0.001414897
141.5636,24.636752,0.001414962
118.92435,8.266782,0.001415882
162.19396,-1.192965,0.001416029
166.04321,-0.76687843,0.001416089
169.39814,-11.828189,0.001416396
140.49215,50.988831,0.001416887
138.57405,2.7874537,0.001418453
172.86369,0.25135139,0.001418637
184.38431,32.533111,0.001419116
226.10888,38.222516,0.001420056
198.04869,44.037342,0.001420177
172.41285,-8.492712,0.001420195
145.6625,7.96233,0.001421054
2.0192687,18.678999,0.001421126
126.25033,15.103962,0.001421131
166.22761,2.9833082,0.00142129
188.66002,15.602692,0.001422305
185.31118,45.811644,0.001422445
158.98236,5.6456459,0.001422455
183.61175,29.764339,0.001422478
130.68126,10.580708,0.001423498
152.70981,2.493778,0.001423507
147.59197,-2.4234511,0.001424361
128.26915,13.427817,0.001424822
154.76158,7.8491561,0.001426182
330.92055,5.4701777,0.001427113
184.38049,11.954438,0.001427161
333.50238,1.2280545,0.001427701
129.22697,0.13633443,0.001427707
189.60739,0.82419442,0.001427788
247.31606,42.204897,0.001429169
188.13919,15.41539,0.001429612
236.59107,39.214222,0.001430367
16.868642,26.838872,0.001430724
173.29902,-0.889269,0.001431322
200.6427,0.84802159,0.001431562
131.55651,1.8625274,0.001431887
169.82696,-11.319154,0.001432403
122.85475,-6.769806,0.001432418
171.35536,10.331718,0.001432426
171.33593,0.13409072,0.001432615
140.21318,14.968121,0.001433091
208.25395,54.148459,0.001433985
142.11576,24.911973,0.001434117
188.65248,-3.0245702,0.001434345
197.71747,0.858443,0.001434784
170.59634,-10.859928,0.001435132
167.38114,-17.284739,0.001435389
39.412696,-5.6144283,0.001435793
188.91816,14.613261,0.00143622
1.95877780000001,35.96598,0.001436286
135.74163,1.8247509,0.00143641
167.38654,-2.0783209,0.001437359
123.30485,45.994692,0.001437711
8.18409400000002,0.90583801,0.001438262
248.96316,20.999305,0.001438393
147.66621,12.99075,0.001438934
161.44378,14.89426,0.001439417
155.47483,23.024368,0.00143942
133.65076,19.259231,0.001439594
129.44271,6.5811149,0.001439598
156.7489,9.075879,0.001440194
324.75389,1.0300759,0.001440497
159.74959,7.4515372,0.001440847
343.80957,5.2406657,0.001440882
43.391667,2.0000495,0.001442059
172.69928,-7.566127,0.001442354
119.82459,9.059764,0.001442513
23.133913,21.927781,0.001443141
187.1659,43.218814,0.001444388
139.23326,13.969379,0.001444675
318.32454,-0.11818152,0.00144482
178.90832,14.478582,0.001445321
115.96355,29.707505,0.001446185
184.90781,47.125568,0.001446529
123.31289,45.996571,0.001446837
170.68517,-0.746122,0.00144732
161.01591,1.2548444,0.001447731
127.11482,41.856151,0.001448069
127.63554,-5.25033,0.001448186
129.68395,3.9983941,0.001448761
120.94847,29.511395,0.001449547
12.051993,12.951891,0.001449549
149.05194,2.085553,0.001449604
211.36263,27.812019,0.001449928
136.52775,-0.76460416,0.001450605
167.82173,8.618802,0.001451218
24.116557,-8.485216,0.001451234
218.9595,16.666831,0.001451874
359.82931,6.3553125,0.001453077
127.94527,-5.569085,0.001454035
183.904,-2.7036409,0.001455196
187.59833,42.901582,0.001455261
184.75481,47.300693,0.001455332
173.24652,0.83956626,0.001455532
10.518299,3.7978975,0.001456167
22.696226,-3.9315813,0.001456211
154.25843,16.100219,0.001456699
185.79565,-0.696019,0.001456765
131.7542,10.315557,0.001458066
28.673934,14.052219,0.001458846
199.87358,-0.53207839,0.001459336
144.29955,-0.189433,0.001459379
141.26752,-2.3343352,0.00145978
205.5836,48.682617,0.001459915
17.552582,30.723417,0.001460061
134.893,20.200491,0.001460214
124.47078,-0.676783,0.0014618
150.45032,55.669502,0.001461909
218.9807,20.960632,0.001461919
189.34229,12.28703,0.001462067
46.410555,5.959553,0.001463082
143.43064,-0.51551724,0.001463441
149.21546,7.0954472,0.001464079
123.65233,3.8838578,0.001464601
151.40294,-2.6590311,0.001464989
153.18476,59.591554,0.00146609
165.60155,2.8341203,0.001466296
195.46076,9.8485851,0.001467153
158.71927,-2.9849238,0.001467585
128.4838,-5.307029,0.001467629
121.54665,-8.107982,0.001468009
130.98824,15.414518,0.001468571
186.22436,62.783067,0.001468623
340.42147,18.229438,0.001468793
200.60675,36.67917,0.001468831
121.98575,-6.597351,0.001469056
174.1582,41.234308,0.001470822
169.50375,-10.444511,0.001471996
116.86403,14.728568,0.001472326
254.73326,41.918162,0.001472797
189.86137,41.49711,0.00147344
203.03123,35.475715,0.001473451
149.44796,19.845581,0.001473532
142.39254,44.33046,0.001473551
253.92522,12.155915,0.001474026
144.57494,9.1681863,0.001474063
180.27323,-0.48706529,0.001474278
178.31385,-2.243341,0.001474364
194.01037,49.199317,0.001474932
175.85185,-2.000383,0.001476601
188.72882,51.394727,0.001476974
197.68821,-0.53310156,0.001477116
25.398826,-1.9542315,0.001477441
182.52528,2.6567322,0.001477465
42.650726,-6.5743748,0.001477714
207.16321,52.444293,0.00147784
188.07649,4.8028936,0.001477957
239.81529,26.913573,0.001478147
169.44445,-11.19125,0.001478153
186.49849,6.6846748,0.001478389
169.90962,-13.12639,0.001478896
137.50929,-0.58282395,0.001479505
129.54345,13.63102,0.001479694
165.47859,6.2024036,0.00147981
17.995013,15.766456,0.001479813
119.422,49.848817,0.001479828
10.966424,21.984827,0.001480245
129.6238,10.039869,0.001480476
20.214872,28.178178,0.001480642
189.34098,38.746518,0.001480836
123.22031,2.8194601,0.00148099
25.223434,13.958361,0.001481143
113.56344,29.523092,0.001481171
321.53017,0.15466775,0.001481186
123.31124,45.989458,0.001481377
115.04237,29.285357,0.001481787
128.62051,4.2244573,0.001482139
55.527566,-0.080593801,0.001482179
129.86757,26.028333,0.001482195
186.79908,9.4202077,0.001482355
10.225229,9.8497444,0.001482601
125.2864,55.894646,0.001482745
48.362189,41.020718,0.001483049
4.57889970000002,28.707849,0.001483381
119.79499,20.663717,0.001483562
8.2028565,24.486806,0.00148364
56.251965,-0.80932772,0.001483751
181.4944,47.460438,0.001483788
234.75528,41.743401,0.001483797
7.32629359999999,2.2517967,0.00148428
36.586936,3.9824475,0.001484286
138.41248,19.618731,0.001484536
7.03926150000001,27.0838,0.001484631
26.616638,19.266851,0.001484927
254.5863,40.955442,0.001484952
242.38281,56.174812,0.001485101
116.85877,31.6135,0.001485174
115.53505,42.933178,0.00148522
153.83969,0.83232161,0.001485257
148.57461,17.389079,0.001485363
147.72997,-2.6251787,0.001485397
173.50475,38.147392,0.001485409
167.37184,39.040555,0.001485536
344.99573,11.899899,0.001485638
35.186625,3.781696,0.001485822
214.12864,27.27381,0.001485871
33.960711,-0.78629002,0.001486025
141.78986,50.611793,0.001486089
0.345087729999989,9.5803078,0.001487072
245.56591,44.503926,0.001487125
347.13998,18.117704,0.001487156
123.31413,45.995807,0.001487462
141.81257,22.17859,0.001487612
9.9048866,22.114615,0.001487625
233.25831,49.766437,0.001487895
206.53033,52.906351,0.001488137
249.02241,48.762283,0.00148824
339.4711,1.8421872,0.001488328
150.09921,28.871947,0.001488372
336.12845,26.061865,0.0014884
149.47042,31.122313,0.00148855
219.52646,-1.8877518,0.00148862
249.32859,43.55506,0.001488622
163.58443,47.528837,0.001488753
202.43332,45.431885,0.001488824
3.852031,-0.45023999,0.001488854
325.4996,-0.17026435,0.001488872
227.41292,20.633132,0.001488963
162.7748,-0.53475452,0.001489177
